file_stem,pair_type,capture_count,hardware_count,layer4_1_cosine,avgpool_cosine,cosine_reconvergence,layer4_1_relative_l2,avgpool_relative_l2,relative_l2_reconvergence
arabic-NM-1064,digital_1_vs_digital_2,3,3,0.9395207564036051,0.985680083433787,0.046159327030181885,0.3447783887386322,0.16819922626018524,0.17657916247844696
arabic-NM-1064,digital_2_vs_bonafide,3,3,0.88686736424764,0.967590312163035,0.0807229479153951,0.48155393203099567,0.26005621751149494,0.22149771451950073
chinese-018_03,digital_1_vs_bonafide,3,3,0.9816275437672933,0.9963215788205465,0.014694035053253174,0.19102969268957773,0.08595209568738937,0.10507759700218837
chinese-018_03,digital_1_vs_digital_2,3,3,0.9859876831372579,0.9974657495816549,0.011478066444396973,0.16764439642429352,0.07237747559944789,0.09526692082484563
chinese-018_03,digital_2_vs_bonafide,3,3,0.9865007996559143,0.9976860284805298,0.011185228824615479,0.16474401454130808,0.06961710254351298,0.0951269119977951
chinese-020_03,digital_1_vs_bonafide,3,3,0.9785595536231995,0.9962722261746725,0.01771267255147298,0.20627817511558533,0.085927019516627,0.12035115559895833
chinese-020_03,digital_1_vs_digital_2,3,3,0.9736884435017904,0.9954469005266825,0.02175845702489217,0.23005704581737518,0.09737034142017365,0.13268670439720154
chinese-020_03,digital_2_vs_bonafide,3,3,0.9815359711647034,0.9969346125920614,0.015398641427357992,0.19158847133318582,0.07920132080713908,0.11238715052604675
chinese-039_03,digital_1_vs_bonafide,3,3,0.9836311737696329,0.9967343409856161,0.013103167215983072,0.18108022709687552,0.08244589964548747,0.09863432745138805
chinese-039_03,digital_1_vs_digital_2,3,3,0.9793296058972677,0.9959537585576376,0.016624152660369873,0.20376432438691458,0.09112406273682912,0.11264026165008545
chinese-039_03,digital_2_vs_bonafide,3,3,0.9790117939313253,0.9967415928840637,0.017729798952738445,0.20509697496891022,0.08197219421466191,0.1231247807542483
chinese-064_03,digital_1_vs_bonafide,3,3,0.9791126648585001,0.996184766292572,0.017072101434071858,0.20415760080019632,0.08730467408895493,0.11685292671124141
chinese-064_03,digital_1_vs_digital_2,3,3,0.9727243185043335,0.9935594399770101,0.020835121472676594,0.23230321208635965,0.11256926755110423,0.11973394453525543
chinese-064_03,digital_2_vs_bonafide,3,3,0.9809792836507162,0.9961508909861246,0.01517160733540853,0.19450543324152628,0.08840843290090561,0.10609700034062068
chinese-081_03,digital_1_vs_bonafide,3,3,0.9801943699518839,0.9964597622553507,0.016265392303466797,0.19920424123605093,0.08553189287583034,0.1136723483602206
chinese-081_03,digital_1_vs_digital_2,3,3,0.9820840954780579,0.996497372786204,0.014413277308146158,0.18917182087898254,0.08426403750975926,0.10490778336922328
chinese-081_03,digital_2_vs_bonafide,3,3,0.9752902189890543,0.9959328770637512,0.020642658074696858,0.22164747615655264,0.09005910903215408,0.13158836712439856
chinese-096_03,digital_1_vs_bonafide,3,3,0.9309874971707662,0.9829561710357666,0.051968673865000405,0.374739150206248,0.18822842836380005,0.1865107218424479
chinese-096_03,digital_1_vs_digital_2,3,3,0.9736106594403585,0.9945449431737264,0.02093428373336792,0.22950385014216104,0.10470698028802872,0.12479686985413234
chinese-096_03,digital_2_vs_bonafide,3,3,0.9398725032806396,0.985022226969401,0.04514972368876139,0.34794436891873676,0.17439377307891846,0.17355059583981833
chinese-099_03,digital_1_vs_bonafide,3,3,0.9593788584073385,0.9919338226318359,0.032554964224497475,0.28576483329137164,0.12755641837914786,0.15820841491222382
chinese-099_03,digital_1_vs_digital_2,3,3,0.9478028416633606,0.9886683424313863,0.04086550076802572,0.32177425424257916,0.15023906032244363,0.1715351939201355
chinese-099_03,digital_2_vs_bonafide,3,3,0.9551437894503275,0.9914259910583496,0.036282201608022056,0.29970841606458026,0.1309632807970047,0.1687451352675756
chinese-102_03,digital_1_vs_bonafide,3,3,0.9736950000127157,0.9946764906247457,0.02098149061203003,0.23000595966974893,0.10418219864368439,0.12582376102606455
chinese-102_03,digital_1_vs_digital_2,3,3,0.971035917599996,0.993955393632253,0.02291947603225708,0.24186056355635324,0.11096913119157155,0.1308914323647817
chinese-102_03,digital_2_vs_bonafide,3,3,0.9775501092274984,0.9956093430519104,0.01805923382441203,0.2113750477631887,0.09356014430522919,0.11781490345795949
chinese-107_03,digital_1_vs_bonafide,3,3,0.974660317103068,0.9958717823028564,0.02121146519978841,0.2274499088525772,0.0960979958375295,0.1313519130150477
chinese-107_03,digital_1_vs_digital_2,3,3,0.9745070934295654,0.995387852191925,0.02088075876235962,0.22920774420102438,0.10183507452408473,0.12737266967693964
chinese-107_03,digital_2_vs_bonafide,3,3,0.9857446352640787,0.9971785346666971,0.011433899402618408,0.16561142851909003,0.07375717163085938,0.09185425688823064
chinese-NF-1014,digital_1_vs_bonafide,3,3,0.9775020281473795,0.996091365814209,0.018589337666829426,0.21240933736165366,0.08977676182985306,0.12263257553180058
chinese-NF-1014,digital_1_vs_digital_2,3,3,0.9604424436887106,0.9918810129165649,0.03143856922785441,0.2824959059556325,0.12950883557399115,0.1529870703816414
chinese-NF-1014,digital_2_vs_bonafide,3,3,0.9621453881263733,0.9914941986401876,0.02934881051381429,0.2775443693002065,0.13509805500507355,0.14244631429513296
chinese-NF-1023,digital_1_vs_bonafide,3,3,0.9700058301289877,0.9941807985305786,0.024174968401590984,0.2446845918893814,0.10796320935090382,0.13672138253847757
chinese-NF-1023,digital_1_vs_digital_2,3,3,0.9503142635027567,0.9890680114428202,0.03875374794006348,0.3150744338830312,0.14845680693785349,0.1666176269451777
chinese-NF-1023,digital_2_vs_bonafide,3,3,0.9614810148874918,0.9932823975880941,0.03180138270060221,0.2775649478038152,0.1167169859011968,0.1608479619026184
chinese-NF-1042,digital_1_vs_bonafide,3,3,0.9672445853551229,0.9938148856163025,0.026570300261179607,0.2552320957183838,0.11235007643699646,0.14288201928138733
chinese-NF-1042,digital_1_vs_digital_2,3,3,0.9669647812843323,0.9935449163118998,0.026580135027567547,0.25759783387184143,0.11637145280838013,0.1412263810634613
chinese-NF-1042,digital_2_vs_bonafide,3,3,0.9754704038302103,0.9961843490600586,0.020713945229848225,0.21832690636316934,0.08865746359030406,0.1296694427728653
chinese-NF-1059,digital_1_vs_bonafide,3,3,0.9567047953605652,0.9911100467046102,0.034405251344045006,0.2959720591704051,0.13657301912705103,0.15939904004335403
chinese-NF-1059,digital_1_vs_digital_2,3,3,0.9466181794802347,0.989239235719045,0.04262105623881022,0.32667769988377887,0.1489641567071279,0.177713543176651
chinese-NF-1059,digital_2_vs_bonafide,3,3,0.9836703141530355,0.9968611001968384,0.013190786043802897,0.1798597772916158,0.08021168410778046,0.09964809318383534
chinese-NF-1067,digital_1_vs_bonafide,3,3,0.9739201466242472,0.9954544305801392,0.021534283955891926,0.22829570869604746,0.09657060106595357,0.1317251076300939
chinese-NF-1067,digital_1_vs_digital_2,3,3,0.9657238523165385,0.9934105078379313,0.027686655521392822,0.260740985472997,0.11513687918583553,0.1456041062871615
chinese-NF-1067,digital_2_vs_bonafide,3,3,0.9779999057451884,0.9951168100039164,0.017116904258728027,0.20634672045707703,0.09892513106266658,0.10742158939441045
chinese-NF-1072,digital_1_vs_bonafide,3,3,0.9774790604909261,0.9958334366480509,0.018354376157124836,0.21273818612098694,0.09260714799165726,0.12013103812932968
chinese-NF-1072,digital_1_vs_digital_2,3,3,0.9771613081296285,0.9962360064188639,0.019074698289235432,0.21395913263161978,0.08745445559422176,0.126504677037398
chinese-NF-1072,digital_2_vs_bonafide,3,3,0.9704342484474182,0.9945396979649862,0.02410544951756795,0.24413410822550455,0.10618982712427776,0.1379442811012268
chinese-NF-1088,digital_1_vs_bonafide,3,3,0.9684526125590006,0.9939212401707967,0.025468627611796062,0.25118498504161835,0.1102304458618164,0.14095453917980194
chinese-NF-1088,digital_1_vs_digital_2,3,3,0.9617047111193339,0.9916236400604248,0.0299189289410909,0.2795966863632202,0.1353765974442164,0.1442200889190038
chinese-NF-1088,digital_2_vs_bonafide,3,3,0.956663191318512,0.9901636838912964,0.033500492572784424,0.29465389251708984,0.1424031654993693,0.15225072701772055
chinese-NF-1101,digital_1_vs_bonafide,3,3,0.9798322319984436,0.996373454729716,0.01654122273127238,0.20130663613478342,0.08653630316257477,0.11477033297220866
chinese-NF-1101,digital_1_vs_digital_2,3,3,0.9744073351224264,0.9955620368321737,0.021154701709747314,0.22675266861915588,0.09548525512218475,0.13126741349697113
chinese-NF-1101,digital_2_vs_bonafide,3,3,0.9817765553792318,0.9966356754302979,0.01485912005106608,0.19108701248963675,0.08243185530106227,0.10865515718857448
french-022_03,digital_1_vs_bonafide,3,3,0.9478225509325663,0.9875612656275431,0.03973871469497681,0.31117889781792957,0.15162273993094763,0.15955615788698196
french-022_03,digital_1_vs_digital_2,3,3,0.9773990313212076,0.9953659176826477,0.01796688636144002,0.21051092445850372,0.09583042065302531,0.11468050380547841
french-022_03,digital_2_vs_bonafide,3,3,0.9463474353154501,0.9873656233151754,0.04101818799972534,0.31792035698890686,0.154289610683918,0.16363074630498886
french-033_03,digital_1_vs_bonafide,3,3,0.9656166036923727,0.9925904273986816,0.026973823706309002,0.2621312240759532,0.1216056818763415,0.14052554219961166
french-033_03,digital_1_vs_digital_2,3,3,0.9758212367693583,0.9950569073359171,0.019235670566558838,0.22069834172725677,0.10108163456122081,0.11961670716603597
french-033_03,digital_2_vs_bonafide,3,3,0.9540163477261862,0.9892359574635824,0.03521960973739624,0.3035238782564799,0.1469742308060328,0.15654964745044708
french-044_03,digital_1_vs_bonafide,3,3,0.9630119800567627,0.9918515086174011,0.028839528560638428,0.2691839088996251,0.1256695588429769,0.14351435005664825
french-044_03,digital_1_vs_digital_2,3,3,0.9720933238665262,0.9939911166826884,0.02189779281616211,0.23770719269911447,0.11250534405310948,0.125201848646005
french-044_03,digital_2_vs_bonafide,3,3,0.9602449735005697,0.9913933873176575,0.03114841381708781,0.2805236329634984,0.1323597307006518,0.14816390226284662
french-068_03,digital_1_vs_bonafide,3,3,0.9303739269574484,0.9841238061587015,0.05374987920125326,0.37565075357755023,0.1854750911394755,0.19017566243807474
french-068_03,digital_1_vs_digital_2,3,3,0.9780851403872172,0.9953917463620504,0.01730660597483317,0.20857896904150644,0.09625883152087529,0.11232013752063115
french-068_03,digital_2_vs_bonafide,3,3,0.9331031243006388,0.9843387405077616,0.0512356162071228,0.3675506313641866,0.18413234253724417,0.18341828882694244
french-090_03,digital_1_vs_bonafide,3,3,0.9749031662940979,0.9947589635848999,0.019855797290802002,0.22419807314872742,0.1033156489332517,0.12088242421547572
french-090_03,digital_1_vs_digital_2,3,3,0.9779186447461446,0.9953870971997579,0.01746845245361328,0.2102320392926534,0.09633969763914745,0.11389234165350597
french-090_03,digital_2_vs_bonafide,3,3,0.9736001491546631,0.9939701358477274,0.020369986693064373,0.23025226593017578,0.11026396602392197,0.11998829990625381
french-091_03,digital_1_vs_bonafide,3,3,0.9713340401649475,0.9939911762873331,0.022657136122385662,0.23623156547546387,0.10741904377937317,0.1288125216960907
french-091_03,digital_1_vs_digital_2,3,3,0.9701747099558512,0.9941289822260538,0.023954272270202637,0.2436848133802414,0.1079763596256574,0.13570845375458399
french-091_03,digital_2_vs_bonafide,3,3,0.9640466173489889,0.9920507868131002,0.028004169464111328,0.2647165109713872,0.12476948648691177,0.13994702448447546
french-097_03,digital_1_vs_bonafide,3,3,0.9696508049964905,0.9942232370376587,0.024572432041168213,0.24701759219169617,0.11029346287250519,0.13672412931919098
french-097_03,digital_1_vs_digital_2,3,3,0.9670724272727966,0.9934025208155314,0.026330093542734783,0.2567606369654338,0.11600350340207417,0.1407571335633596
french-097_03,digital_2_vs_bonafide,3,3,0.9643839001655579,0.9925565322240194,0.028172632058461506,0.2670074502627055,0.1220850224296252,0.1449224278330803
french-100_03,digital_1_vs_bonafide,3,3,0.955492377281189,0.9910473227500916,0.03555494546890259,0.2975062131881714,0.1359062741200129,0.16159993906815848
french-100_03,digital_1_vs_digital_2,3,3,0.9758414824803671,0.9950018525123596,0.019160370031992596,0.22076497475306192,0.10005153467257817,0.12071344008048375
french-100_03,digital_2_vs_bonafide,3,3,0.9468057751655579,0.9869649807612101,0.04015920559565226,0.32606184482574463,0.16288387775421143,0.1631779670715332
french-118_03,digital_1_vs_bonafide,3,3,0.9645063877105713,0.9923302332560221,0.027823845545450848,0.26697809000809986,0.12684422979752222,0.14013386021057764
french-118_03,digital_1_vs_digital_2,3,3,0.9667779008547465,0.9933423201243082,0.026564419269561768,0.26105551918347675,0.12078200032313664,0.14027351886034012
french-118_03,digital_2_vs_bonafide,3,3,0.9786559144655863,0.9953810771306356,0.016725162665049236,0.19857111324866614,0.09242426976561546,0.10614684348305066
french-135_03,digital_1_vs_bonafide,3,3,0.9803372621536255,0.9961097836494446,0.015772521495819092,0.19961184759934744,0.09191787242889404,0.10769397517045338
french-135_03,digital_1_vs_digital_2,3,3,0.9797163605690002,0.995863139629364,0.01614677906036377,0.20309701561927795,0.09482974062363307,0.10826727499564488
french-135_03,digital_2_vs_bonafide,3,3,0.9806715051333109,0.9960721333821615,0.015400628248850504,0.19491987923781076,0.089170607427756,0.10574927181005478
french-NF-1020,digital_1_vs_bonafide,3,3,0.9666854540506998,0.9932384490966797,0.026552995045979817,0.25743188460667926,0.11761211355527242,0.13981977105140686
french-NF-1020,digital_1_vs_digital_2,3,3,0.9555405179659525,0.9902234474817911,0.03468292951583862,0.29878097772598267,0.14047105113665262,0.15830992658933005
french-NF-1020,digital_2_vs_bonafide,3,3,0.9683720866839091,0.9929877519607544,0.024615665276845295,0.24822046359380087,0.1180441031853358,0.13017636040846506
french-NF-1056,digital_1_vs_bonafide,3,3,0.9569277366002401,0.9894237518310547,0.032496015230814614,0.29346035917599994,0.14642863969008127,0.14703171948591867
french-NF-1056,digital_1_vs_digital_2,3,3,0.9444814920425415,0.9864152073860168,0.04193371534347534,0.33558331926663715,0.16695275902748108,0.1686305602391561
french-NF-1056,digital_2_vs_bonafide,3,3,0.9493525226910909,0.9867877960205078,0.03743527332941691,0.31735220551490784,0.16150244573752084,0.155849759777387
french-NF-1063,digital_1_vs_bonafide,3,3,0.9670188824335734,0.992672324180603,0.02565344174702962,0.25657129287719727,0.12098189443349838,0.13558939844369888
french-NF-1063,digital_1_vs_digital_2,3,3,0.9676644007364908,0.9933951695760092,0.02573076883951823,0.25393977264563244,0.11427013079325359,0.13966964185237885
french-NF-1063,digital_2_vs_bonafide,3,3,0.965314785639445,0.9915702740351359,0.026255488395690918,0.26346513628959656,0.12986094256242117,0.13360419372717539
french-NF-1095,digital_1_vs_bonafide,3,3,0.9539561072985331,0.9906161427497864,0.03666003545125326,0.3029375374317169,0.1376927768190702,0.16524476061264673
french-NF-1095,digital_1_vs_digital_2,3,3,0.9580450256665548,0.9922585288683573,0.034213503201802574,0.2900272111097972,0.12518735975027084,0.1648398513595263
french-NF-1095,digital_2_vs_bonafide,3,3,0.9453500906626383,0.9884488979975382,0.0430988073348999,0.33094064394632977,0.15392290552457175,0.17701773842175803
french-NF-1110,digital_1_vs_bonafide,3,3,0.950559675693512,0.990613599618276,0.040053923924764,0.31375670433044434,0.136663186053435,0.17709351827700934
french-NF-1110,digital_1_vs_digital_2,3,3,0.9392884373664856,0.9880082011222839,0.04871976375579834,0.3468792736530304,0.15480841199556986,0.19207086165746054
french-NF-1110,digital_2_vs_bonafide,3,3,0.9594091971715292,0.9911973277727762,0.031788130601247154,0.2826421409845352,0.13218839218219122,0.150453748802344
french-NM-1070,digital_1_vs_bonafide,3,3,0.9693499008814493,0.9943944414456686,0.025044540564219158,0.24850845833619437,0.10896828770637512,0.13954017062981924
french-NM-1070,digital_1_vs_digital_2,3,3,0.9477091630299886,0.9900832374890646,0.04237407445907593,0.3228205144405365,0.14333936075369516,0.17948115368684134
french-NM-1070,digital_2_vs_bonafide,3,3,0.9630881945292155,0.9926943977673849,0.029606203238169353,0.26706527173519135,0.11833523958921432,0.14873003214597702
french-NM-1104,digital_1_vs_bonafide,3,3,0.9635387460390726,0.9923594196637472,0.02882067362467448,0.2701556086540222,0.12505071610212326,0.14510489255189896
french-NM-1104,digital_1_vs_digital_2,3,3,0.969677726427714,0.9943342208862305,0.024656494458516438,0.24557170271873474,0.1069461852312088,0.13862551748752594
french-NM-1104,digital_2_vs_bonafide,3,3,0.9538639783859253,0.9905875325202942,0.036723554134368896,0.30462486545244855,0.13839047650496164,0.16623438894748688
indian-012_03,digital_1_vs_bonafide,3,3,0.9803111553192139,0.9961550633112589,0.015843907992045086,0.1971320460240046,0.08899883429209392,0.1081332117319107
indian-012_03,digital_1_vs_digital_2,3,3,0.9307232896486918,0.9848870038986206,0.054163714249928795,0.37254101037979126,0.17612364888191223,0.19641736149787903
indian-012_03,digital_2_vs_bonafide,3,3,0.9291689395904541,0.9825246135393778,0.053355673948923744,0.3768301506837209,0.1891532838344574,0.18767686684926352
indian-037_03,digital_1_vs_bonafide,3,3,0.96160755554835,0.9913232525189718,0.029715696970621746,0.2789386808872223,0.13292104254166284,0.14601763834555945
indian-037_03,digital_1_vs_digital_2,3,3,0.9768001437187195,0.9951981902122498,0.018398046493530273,0.21437202394008636,0.09765733281771342,0.11671469112237294
indian-037_03,digital_2_vs_bonafide,3,3,0.9642047882080078,0.9909811615943909,0.026776373386383057,0.26785550514856976,0.13463214288155237,0.13322336226701736
indian-038_03,digital_1_vs_bonafide,3,3,0.9424007336298624,0.9824374119440714,0.040036678314208984,0.34044673045476276,0.18893988927205405,0.15150684118270874
indian-038_03,digital_1_vs_digital_2,3,3,0.9379431207974752,0.9848059813181559,0.04686286052068075,0.348699430624644,0.17370825012524924,0.17499118049939474
indian-038_03,digital_2_vs_bonafide,3,3,0.9158175388971964,0.9727592070897421,0.05694166819254557,0.39842121799786884,0.22405907015005747,0.17436214784781137
indian-094_03,digital_1_vs_bonafide,3,3,0.953972339630127,0.9893927971522013,0.03542045752207438,0.2986537019411723,0.14576751987139383,0.15288618206977844
indian-094_03,digital_1_vs_digital_2,3,3,0.9341781934102377,0.9866976539293925,0.05251946051915487,0.3626762231190999,0.16966680685679117,0.19300941626230875
indian-094_03,digital_2_vs_bonafide,3,3,0.8917664090792338,0.9742603898048401,0.08249398072560628,0.4579907953739166,0.22550804416338602,0.2324827512105306
indian-108_03,digital_1_vs_bonafide,3,3,0.9782180587450663,0.9959144393603007,0.017696380615234375,0.20718881984551749,0.09034968664248784,0.11683913320302963
indian-108_03,digital_1_vs_digital_2,3,3,0.9611122806866964,0.9908652106920878,0.029752930005391438,0.2782212793827057,0.13690152267615,0.1413197567065557
indian-108_03,digital_2_vs_bonafide,3,3,0.9520048499107361,0.9896329442660013,0.0376280943552653,0.310287485520045,0.14718457063039145,0.16310291488965353
indian-NF-1006,digital_1_vs_bonafide,3,3,0.9595865408579508,0.9892017046610514,0.029615163803100586,0.2839223841826121,0.14679027100404105,0.13713211317857107
indian-NF-1006,digital_1_vs_digital_2,3,3,0.9576107462247213,0.9898293813069662,0.03221863508224487,0.2914823293685913,0.14443265398343405,0.14704967538515726
indian-NF-1006,digital_2_vs_bonafide,3,3,0.9805561701456705,0.9961065252621969,0.015550355116526285,0.1969577819108963,0.08980414023001988,0.10715364168087642
indian-NF-1025,digital_1_vs_bonafide,3,3,0.9680645068486532,0.9931714137395223,0.02510690689086914,0.24861507614453635,0.11577561994393666,0.13283945620059967
indian-NF-1025,digital_1_vs_digital_2,3,3,0.9156816999117533,0.9796111186345419,0.0639294187227885,0.4079381227493286,0.20222669591506323,0.20571142683426538
indian-NF-1025,digital_2_vs_bonafide,3,3,0.9182581106821696,0.979383627573649,0.06112551689147949,0.3949173192183177,0.20132659872372946,0.19359072049458823
indian-NF-1039,digital_1_vs_bonafide,3,3,0.9529763658841451,0.988650898138682,0.03567453225453695,0.3095964888731639,0.15658693512280783,0.15300955375035605
indian-NF-1039,digital_1_vs_digital_2,3,3,0.9492838184038798,0.9871534506479899,0.03786963224411011,0.3209821383158366,0.1644830753405889,0.1564990629752477
indian-NF-1039,digital_2_vs_bonafide,3,3,0.9856363534927368,0.9971012075742086,0.011464854081471762,0.16990965604782104,0.07731202741463979,0.09259762863318126
indian-NF-1075,digital_1_vs_bonafide,3,3,0.9684088627497355,0.9933358033498129,0.024926940600077312,0.25313952068487805,0.11823532233635585,0.1349041983485222
indian-NF-1075,digital_1_vs_digital_2,3,3,0.9319356481234232,0.9827792247136434,0.05084357659022013,0.36864439646402997,0.18897041181723276,0.17967398464679718
indian-NF-1075,digital_2_vs_bonafide,3,3,0.9404312968254089,0.9863358934720358,0.04590459664662679,0.3406393031279246,0.1692748119433721,0.17136449118455252
indian-NF-1096,digital_1_vs_bonafide,3,3,0.9415684541066488,0.9867926836013794,0.04522422949473063,0.344151775042216,0.16504472494125366,0.1791070501009623
indian-NF-1096,digital_1_vs_digital_2,3,3,0.9162280758221945,0.9789219498634338,0.06269387404123943,0.4109559853871663,0.21089493234952292,0.20006105303764343
indian-NF-1096,digital_2_vs_bonafide,3,3,0.8806365529696146,0.9665411313374838,0.08590457836786906,0.4971610903739929,0.27241186300913495,0.224749227364858
indian-NM-1058,digital_1_vs_bonafide,3,3,0.9596481720606486,0.9899834791819254,0.030335307121276855,0.2847394247849782,0.14090723047653833,0.14383219430843988
indian-NM-1058,digital_1_vs_digital_2,3,3,0.9480836192766825,0.9872256318728129,0.03914201259613037,0.3225127309560776,0.16058346380790076,0.16192926714817682
indian-NM-1058,digital_2_vs_bonafide,3,3,0.964102586110433,0.9916837612787882,0.027581175168355305,0.2666829029719035,0.12762061258157095,0.13906229039033255
persian-010_03,digital_1_vs_bonafide,3,3,0.9887853662172953,0.9978900750478109,0.009104708830515543,0.14989687005678812,0.06613721698522568,0.08375965307156245
persian-010_03,digital_1_vs_digital_2,3,3,0.9836488366127014,0.9965058962504069,0.012857059637705484,0.18165433903535208,0.0870218575000763,0.09463248153527577
persian-010_03,digital_2_vs_bonafide,3,3,0.9847051302591959,0.9964677691459656,0.011762638886769613,0.1767746259768804,0.08789163827896118,0.0888829876979192
persian-045_03,digital_1_vs_bonafide,3,3,0.9822282195091248,0.996544619401296,0.014316399892171225,0.18863633771737418,0.08346881469090779,0.10516752302646637
persian-045_03,digital_1_vs_digital_2,3,3,0.9829884568850199,0.9967489441235861,0.01376048723856608,0.18409078816572824,0.08045788357655208,0.10363290458917618
persian-045_03,digital_2_vs_bonafide,3,3,0.9843271970748901,0.9968822399775187,0.01255504290262858,0.1770964115858078,0.0799244890610377,0.0971719225247701
persian-069_03,digital_1_vs_bonafide,3,3,0.9781207243601481,0.9954661130905151,0.017345388730367024,0.20814843475818634,0.09589392940203349,0.11225450535615285
persian-069_03,digital_1_vs_digital_2,3,3,0.9855575362841288,0.9971385796864828,0.011581043402353922,0.16962123413880667,0.07570500920216243,0.09391622493664424
persian-069_03,digital_2_vs_bonafide,3,3,0.9856429298718771,0.996780792872111,0.011137863000233969,0.16950203975041708,0.08070725450913112,0.08879478524128596
persian-087_03,digital_1_vs_bonafide,3,3,0.9853508671124777,0.9968111117680868,0.01146024465560913,0.17099130153656006,0.08037654558817546,0.0906147559483846
persian-087_03,digital_1_vs_digital_2,3,3,0.9852793415387472,0.9967320362726847,0.011452694733937582,0.17180260519186655,0.08168945709864299,0.09011314809322357
persian-087_03,digital_2_vs_bonafide,3,3,0.9893969694773356,0.9976773659388224,0.008280396461486816,0.1452165792385737,0.06788108746210735,0.07733549177646637
persian-122_03,digital_1_vs_bonafide,3,3,0.9790235161781311,0.9952698747316996,0.016246358553568523,0.20434657235940298,0.09707459559043248,0.10727197676897049
persian-122_03,digital_1_vs_digital_2,3,3,0.9771403471628824,0.9948315024375916,0.017691155274709065,0.21512975295384726,0.10501502205928166,0.11011473089456558
persian-122_03,digital_2_vs_bonafide,3,3,0.9883352120717367,0.9974071979522705,0.009071985880533854,0.1533432900905609,0.075286070505778,0.07805721958478291
persian-NF-1001,digital_1_vs_bonafide,3,3,0.9732664823532104,0.9948870142300924,0.021620531876881916,0.2292166550954183,0.10070094962914784,0.12851570546627045
persian-NF-1001,digital_1_vs_digital_2,3,3,0.9711307485898336,0.9943192998568217,0.023188551266988117,0.2393482526143392,0.10667400062084198,0.13267425199349722
persian-NF-1001,digital_2_vs_bonafide,3,3,0.9839547475179037,0.99709419409434,0.013139446576436361,0.1773489365975062,0.07595015565554301,0.1013987809419632
persian-NF-1031,digital_1_vs_bonafide,3,3,0.9807886282602946,0.9959662556648254,0.015177627404530844,0.19420801103115082,0.08948894341786702,0.1047190676132838
persian-NF-1031,digital_1_vs_digital_2,3,3,0.9769491950670878,0.9948482910792033,0.01789909601211548,0.21342204014460245,0.1018325537443161,0.11158948640028636
persian-NF-1031,digital_2_vs_bonafide,3,3,0.9860765337944031,0.9974520603815714,0.011375526587168375,0.1668471246957779,0.07221328467130661,0.09463384002447128
persian-NF-1034,digital_1_vs_bonafide,3,3,0.9725732008616129,0.9941673477490743,0.021594146887461346,0.2343337138493856,0.1086420143644015,0.12569169948498407
persian-NF-1034,digital_1_vs_digital_2,3,3,0.9697834650675455,0.9938626289367676,0.024079163869222004,0.24528769652048746,0.11108240236838658,0.1342052941521009
persian-NF-1034,digital_2_vs_bonafide,3,3,0.984415590763092,0.9967295924822489,0.0123140017191569,0.1764169285694758,0.08357048034667969,0.09284644822279613
persian-NF-1043,digital_1_vs_bonafide,3,3,0.9748162825902303,0.9949534138043722,0.020137131214141846,0.22499240934848785,0.10399020959933598,0.12100219974915187
persian-NF-1043,digital_1_vs_digital_2,3,3,0.971345325311025,0.9938884377479553,0.02254311243693034,0.239781121412913,0.11360446612040202,0.126176655292511
persian-NF-1043,digital_2_vs_bonafide,3,3,0.9838612278302511,0.9969392021497091,0.013077974319458008,0.17980624238650003,0.07882371544837952,0.10098252693812053
persian-NF-1079,digital_1_vs_bonafide,3,3,0.9786103765169779,0.9956164956092834,0.0170061190923055,0.2077033966779709,0.0988764117161433,0.10882698496182759
persian-NF-1079,digital_1_vs_digital_2,3,3,0.9874974489212036,0.9976771275202433,0.010179678599039713,0.15820486346880594,0.06902136653661728,0.08918349693218867
persian-NF-1079,digital_2_vs_bonafide,3,3,0.9818394978841146,0.9962073167165121,0.014367818832397461,0.19097162783145905,0.09259563436110814,0.0983759934703509
persian-NF-1108,digital_1_vs_bonafide,3,3,0.9826077620188395,0.9963531295458475,0.013745367527008057,0.1863395075003306,0.08528175204992294,0.10105775545040767
persian-NF-1108,digital_1_vs_digital_2,3,3,0.9791610836982727,0.9956469138463339,0.016485830148061115,0.2041013091802597,0.09304912636677425,0.11105218281348546
persian-NF-1108,digital_2_vs_bonafide,3,3,0.9879046281178793,0.9973070820172628,0.009402453899383545,0.15542044242223105,0.07322300722201665,0.08219743520021439
persian-NM-1010,digital_1_vs_bonafide,3,3,0.9765601754188538,0.9953047434488932,0.01874456803003947,0.216515784462293,0.09694468230009079,0.1195711021622022
persian-NM-1010,digital_1_vs_digital_2,3,3,0.976752519607544,0.995556910832723,0.018804391225179035,0.21524656315644583,0.09481585025787354,0.12043071289857228
persian-NM-1010,digital_2_vs_bonafide,3,3,0.9743332862854004,0.99452805519104,0.02019476890563965,0.22660457591215769,0.10587185869614284,0.12073271721601486
persian-NM-1074,digital_1_vs_bonafide,3,3,0.9746697147687277,0.9944259325663248,0.019756217797597248,0.22638275722662607,0.10911071052153905,0.11727204670508702
persian-NM-1074,digital_1_vs_digital_2,3,3,0.9750931859016418,0.9952085812886556,0.020115395387013752,0.22295848528544107,0.09861728549003601,0.12434119979540507
persian-NM-1074,digital_2_vs_bonafide,3,3,0.973893940448761,0.9941414992014567,0.02024755875269572,0.22766303022702536,0.10929482678572337,0.11836820344130199
