file_stem,hardware_source,pair_type,role_a,role_b,image_a_path,image_a_sha256,image_b_path,image_b_sha256,original_size,model_input_size,layer4_1_cosine,avgpool_cosine,cosine_reconvergence,layer4_1_relative_l2,avgpool_relative_l2,relative_l2_reconvergence
turkiye-NM-1033,huawei,digital_2_vs_bonafide,digital_2,bonafide,train/attack/digital_2/huawei/turkiye-NM-1033.jpg,71506a76442bdc687751585fbd9096096b4f0f22b753f4c364beacf4a94eeacd,train/bonafide/huawei/turkiye-NM-1033.jpg,2f1999052e286ea92327b36a7197e7e59e9386ffaeec13885f154b768ffdb7f1,"(3206, 1977)","(415, 256)",0.9655308723449707,0.9927119612693787,0.02718108892440796,0.2694350481033325,0.12849201261997223,0.1409430354833603
turkiye-NM-1033,huawei,digital_1_vs_digital_2,digital_1,digital_2,train/attack/digital_1/huawei/turkiye-NM-1033.jpg,ad22648c6161872014adf6d898e3b7d098be07b7ff3942e911854d3be24ca45b,train/attack/digital_2/huawei/turkiye-NM-1033.jpg,71506a76442bdc687751585fbd9096096b4f0f22b753f4c364beacf4a94eeacd,"(3206, 1977)","(415, 256)",0.9651947617530823,0.9924215078353882,0.027226746082305908,0.26458242535591125,0.12393084168434143,0.14065158367156982
turkiye-NM-1033,iphone15pro,digital_1_vs_bonafide,digital_1,bonafide,train/attack/digital_1/iphone15pro/turkiye-NM-1033.jpg,d62f71ab24ce0374e6cb59b05f427981d51f6b8521acb77c1aeb5b43d7a1e7af,train/bonafide/iphone15pro/turkiye-NM-1033.jpg,2d435d23292a62979782a11ea31d51b3f937da0c425bf487dfb226be56c1cac7,"(2816, 1800)","(400, 256)",0.9292227029800415,0.9835214614868164,0.0542987585067749,0.3876131772994995,0.19221964478492737,0.19539353251457214
turkiye-NM-1033,iphone15pro,digital_2_vs_bonafide,digital_2,bonafide,train/attack/digital_2/iphone15pro/turkiye-NM-1033.jpg,ad68e66bc24962017508e6b2094634b42e756c90c9295be95fad67fe9fb4ac9d,train/bonafide/iphone15pro/turkiye-NM-1033.jpg,2d435d23292a62979782a11ea31d51b3f937da0c425bf487dfb226be56c1cac7,"(2816, 1800)","(400, 256)",0.9459066390991211,0.9861369132995605,0.04023027420043945,0.336121529340744,0.17481516301631927,0.16130636632442474
turkiye-NM-1033,iphone15pro,digital_1_vs_digital_2,digital_1,digital_2,train/attack/digital_1/iphone15pro/turkiye-NM-1033.jpg,d62f71ab24ce0374e6cb59b05f427981d51f6b8521acb77c1aeb5b43d7a1e7af,train/attack/digital_2/iphone15pro/turkiye-NM-1033.jpg,ad68e66bc24962017508e6b2094634b42e756c90c9295be95fad67fe9fb4ac9d,"(2816, 1800)","(400, 256)",0.9525213837623596,0.9881622791290283,0.0356408953666687,0.3091224431991577,0.15419334173202515,0.15492910146713257
turkiye-NM-1033,scan,digital_1_vs_bonafide,digital_1,bonafide,train/attack/digital_1/scan/turkiye-NM-1033.jpg,1fb4ab2303cb8c7957b842594af81ebd804f478671a15101f14684bb41e47e0b,train/bonafide/scan/turkiye-NM-1033.jpg,2d82ec55a6fdd822db79f2ab0d9884201b21ecbf56c046843287a2a04338403d,"(1992, 1251)","(407, 256)",0.9627937078475952,0.9904150366783142,0.027621328830718994,0.2749302089214325,0.14125071465969086,0.13367949426174164
turkiye-NM-1033,scan,digital_2_vs_bonafide,digital_2,bonafide,train/attack/digital_2/scan/turkiye-NM-1033.jpg,c0a446c6ce447be6ac6fcc9b05514f8df3d2b21490234ad3634cbfcfb100b6f9,train/bonafide/scan/turkiye-NM-1033.jpg,2d82ec55a6fdd822db79f2ab0d9884201b21ecbf56c046843287a2a04338403d,"(1992, 1251)","(407, 256)",0.9756203293800354,0.9944136142730713,0.01879328489303589,0.22193820774555206,0.10774271190166473,0.11419549584388733
turkiye-NM-1033,scan,digital_1_vs_digital_2,digital_1,digital_2,train/attack/digital_1/scan/turkiye-NM-1033.jpg,1fb4ab2303cb8c7957b842594af81ebd804f478671a15101f14684bb41e47e0b,train/attack/digital_2/scan/turkiye-NM-1033.jpg,c0a446c6ce447be6ac6fcc9b05514f8df3d2b21490234ad3634cbfcfb100b6f9,"(1992, 1251)","(407, 256)",0.973955512046814,0.9947456121444702,0.02079010009765625,0.22854992747306824,0.10275972634553909,0.12579020112752914
ukraine-006_03,huawei,digital_1_vs_bonafide,digital_1,bonafide,train/attack/digital_1/huawei/ukraine-006_03.jpg,36fe2cdf9d61c8b0048de93e7ad22ae09dbf8f79b0d3d14c6c81c83400786fc8,train/bonafide/huawei/ukraine-006_03.jpg,740e30239400d0b6d5f8deac86fd8829b4aebd664dfde89bd14db1e14d02c9e3,"(3199, 1987)","(412, 256)",0.92486572265625,0.983157217502594,0.058291494846343994,0.4004283845424652,0.19310972094535828,0.20731866359710693
ukraine-006_03,huawei,digital_2_vs_bonafide,digital_2,bonafide,train/attack/digital_2/huawei/ukraine-006_03.jpg,e7cea42b124d9d74e4e27f2e23a977f5001a1f675351bf41d4d52f5f8cf27b15,train/bonafide/huawei/ukraine-006_03.jpg,740e30239400d0b6d5f8deac86fd8829b4aebd664dfde89bd14db1e14d02c9e3,"(3199, 1987)","(412, 256)",0.9306468963623047,0.9835066795349121,0.05285978317260742,0.3850799798965454,0.19065460562705994,0.19442537426948547
ukraine-006_03,huawei,digital_1_vs_digital_2,digital_1,digital_2,train/attack/digital_1/huawei/ukraine-006_03.jpg,36fe2cdf9d61c8b0048de93e7ad22ae09dbf8f79b0d3d14c6c81c83400786fc8,train/attack/digital_2/huawei/ukraine-006_03.jpg,e7cea42b124d9d74e4e27f2e23a977f5001a1f675351bf41d4d52f5f8cf27b15,"(3199, 1987)","(412, 256)",0.9805931448936462,0.9960391521453857,0.015446007251739502,0.19703051447868347,0.08902771770954132,0.10800279676914215
ukraine-006_03,iphone15pro,digital_1_vs_bonafide,digital_1,bonafide,train/attack/digital_1/iphone15pro/ukraine-006_03.jpg,4797364f85480d7a0bddee03a290a436a548e548f40685a7c0105a2e6fcc8bbe,train/bonafide/iphone15pro/ukraine-006_03.jpg,77f319b1237cc1a9c7c98de2aa75ae60dd320a24ef0f947df8a35f8234110ee4,"(2811, 1796)","(400, 256)",0.9107825756072998,0.9784859418869019,0.06770336627960205,0.4417581558227539,0.22247396409511566,0.21928419172763824
ukraine-006_03,iphone15pro,digital_2_vs_bonafide,digital_2,bonafide,train/attack/digital_2/iphone15pro/ukraine-006_03.jpg,75c2ca2a6e4ca71a1074c335a8a0e7e42e50a6b5b153f00d65b8d1988d321bcc,train/bonafide/iphone15pro/ukraine-006_03.jpg,77f319b1237cc1a9c7c98de2aa75ae60dd320a24ef0f947df8a35f8234110ee4,"(2811, 1796)","(400, 256)",0.9197689294815063,0.9799497127532959,0.06018078327178955,0.41606763005256653,0.21218523383140564,0.2038823962211609
ukraine-006_03,iphone15pro,digital_1_vs_digital_2,digital_1,digital_2,train/attack/digital_1/iphone15pro/ukraine-006_03.jpg,4797364f85480d7a0bddee03a290a436a548e548f40685a7c0105a2e6fcc8bbe,train/attack/digital_2/iphone15pro/ukraine-006_03.jpg,75c2ca2a6e4ca71a1074c335a8a0e7e42e50a6b5b153f00d65b8d1988d321bcc,"(2811, 1796)","(400, 256)",0.9822418689727783,0.996421217918396,0.014179348945617676,0.18926484882831573,0.08523085713386536,0.10403399169445038
ukraine-006_03,scan,digital_1_vs_bonafide,digital_1,bonafide,train/attack/digital_1/scan/ukraine-006_03.jpg,351e5b01928a994e890f4cc6ae10ccd698eee928df5039ae3feedd062eec3893,train/bonafide/scan/ukraine-006_03.jpg,660d81a60a7f8f929b49ef733dea5112e4a71b6e69e1ef09e46a709c62aa6382,"(1994, 1245)","(410, 256)",0.8908745646476746,0.974626898765564,0.0837523341178894,0.4819205105304718,0.23421716690063477,0.24770334362983704
ukraine-006_03,scan,digital_2_vs_bonafide,digital_2,bonafide,train/attack/digital_2/scan/ukraine-006_03.jpg,b20194894cef648acffd25e3b20677d9b44bc92d05bfd8f0e79fb681f188e341,train/bonafide/scan/ukraine-006_03.jpg,660d81a60a7f8f929b49ef733dea5112e4a71b6e69e1ef09e46a709c62aa6382,"(1994, 1245)","(410, 256)",0.9078558683395386,0.9788033366203308,0.07094746828079224,0.4410473108291626,0.2132115364074707,0.2278357744216919
ukraine-006_03,scan,digital_1_vs_digital_2,digital_1,digital_2,train/attack/digital_1/scan/ukraine-006_03.jpg,351e5b01928a994e890f4cc6ae10ccd698eee928df5039ae3feedd062eec3893,train/attack/digital_2/scan/ukraine-006_03.jpg,b20194894cef648acffd25e3b20677d9b44bc92d05bfd8f0e79fb681f188e341,"(1994, 1245)","(410, 256)",0.979401707649231,0.9963175058364868,0.01691579818725586,0.20377066731452942,0.08627520501613617,0.11749546229839325
ukraine-007_03,huawei,digital_1_vs_bonafide,digital_1,bonafide,train/attack/digital_1/huawei/ukraine-007_03.jpg,1f161c62ca5ade857df98081a272097a2f06b239117c81cce6ef1b0b89167c7b,train/bonafide/huawei/ukraine-007_03.jpg,02ffa247a4a62c6a0c266e7cf6e2e7ef8738033884831c27f75394fffbd7c2f4,"(3226, 1967)","(419, 256)",0.9811888933181763,0.9964398741722107,0.015250980854034424,0.19488736987113953,0.08516629040241241,0.10972107946872711
ukraine-007_03,huawei,digital_2_vs_bonafide,digital_2,bonafide,train/attack/digital_2/huawei/ukraine-007_03.jpg,619e3889821ae38f3df54211071be5e646f2a9973ab5796d060df3c14d179bca,train/bonafide/huawei/ukraine-007_03.jpg,02ffa247a4a62c6a0c266e7cf6e2e7ef8738033884831c27f75394fffbd7c2f4,"(3226, 1967)","(419, 256)",0.9800194501876831,0.9968535304069519,0.0168340802192688,0.2004406601190567,0.07936138659715652,0.12107927352190018
ukraine-007_03,huawei,digital_1_vs_digital_2,digital_1,digital_2,train/attack/digital_1/huawei/ukraine-007_03.jpg,1f161c62ca5ade857df98081a272097a2f06b239117c81cce6ef1b0b89167c7b,train/attack/digital_2/huawei/ukraine-007_03.jpg,619e3889821ae38f3df54211071be5e646f2a9973ab5796d060df3c14d179bca,"(3226, 1967)","(419, 256)",0.9876704812049866,0.9980952739715576,0.010424792766571045,0.1570901870727539,0.062407515943050385,0.09468267112970352
ukraine-007_03,iphone15pro,digital_1_vs_bonafide,digital_1,bonafide,train/attack/digital_1/iphone15pro/ukraine-007_03.jpg,36982d1c10742577fa2b9859063c7ae022e6a15a157633fea7d73918aee16e39,train/bonafide/iphone15pro/ukraine-007_03.jpg,eaebf6b5763aa73e46a255792927790e0d53bb33348d0386978051c7b492029c,"(2817, 1802)","(400, 256)",0.961189329624176,0.9922908544540405,0.031101524829864502,0.2829163372516632,0.1283203810453415,0.15459595620632172
ukraine-007_03,iphone15pro,digital_2_vs_bonafide,digital_2,bonafide,train/attack/digital_2/iphone15pro/ukraine-007_03.jpg,55d4860077026cfcb1f569d74d10c3069a35a2d612cc150dcd567a69d0bf2674,train/bonafide/iphone15pro/ukraine-007_03.jpg,eaebf6b5763aa73e46a255792927790e0d53bb33348d0386978051c7b492029c,"(2817, 1802)","(400, 256)",0.9764827489852905,0.9956740736961365,0.019191324710845947,0.21884813904762268,0.09425904601812363,0.12458909302949905
ukraine-007_03,iphone15pro,digital_1_vs_digital_2,digital_1,digital_2,train/attack/digital_1/iphone15pro/ukraine-007_03.jpg,36982d1c10742577fa2b9859063c7ae022e6a15a157633fea7d73918aee16e39,train/attack/digital_2/iphone15pro/ukraine-007_03.jpg,55d4860077026cfcb1f569d74d10c3069a35a2d612cc150dcd567a69d0bf2674,"(2817, 1802)","(400, 256)",0.9860858917236328,0.9972938299179077,0.011207938194274902,0.16802625358104706,0.0755394995212555,0.09248675405979156
ukraine-007_03,scan,digital_1_vs_bonafide,digital_1,bonafide,train/attack/digital_1/scan/ukraine-007_03.jpg,19509f94f11d64125e136bd02490a802d2299b17e62e4c380d45f93fe7a6a8d5,train/bonafide/scan/ukraine-007_03.jpg,df75f2d0ba18736a8629b6394e0e89680867afb7bf8a5a785818187638c43229,"(1991, 1253)","(406, 256)",0.9605594277381897,0.9925486445426941,0.031989216804504395,0.284973680973053,0.1274701952934265,0.15750348567962646
ukraine-007_03,scan,digital_2_vs_bonafide,digital_2,bonafide,train/attack/digital_2/scan/ukraine-007_03.jpg,feabd0e1b9b70359b205b5625b75e3e1177cd14ec2185599246c04a1273d5946,train/bonafide/scan/ukraine-007_03.jpg,df75f2d0ba18736a8629b6394e0e89680867afb7bf8a5a785818187638c43229,"(1991, 1253)","(406, 256)",0.9705796837806702,0.9943576455116272,0.02377796173095703,0.24325117468833923,0.10629278421401978,0.13695839047431946
ukraine-007_03,scan,digital_1_vs_digital_2,digital_1,digital_2,train/attack/digital_1/scan/ukraine-007_03.jpg,19509f94f11d64125e136bd02490a802d2299b17e62e4c380d45f93fe7a6a8d5,train/attack/digital_2/scan/ukraine-007_03.jpg,feabd0e1b9b70359b205b5625b75e3e1177cd14ec2185599246c04a1273d5946,"(1991, 1253)","(406, 256)",0.977566123008728,0.9957538843154907,0.018187761306762695,0.2139706015586853,0.09789565950632095,0.11607494205236435
ukraine-030_03,huawei,digital_1_vs_bonafide,digital_1,bonafide,train/attack/digital_1/huawei/ukraine-030_03.jpg,1b16f010fdaf7ad88fe9c3fedd303a05d12b050774e9dc11af31f536e0093999,train/bonafide/huawei/ukraine-030_03.jpg,58e0dda387c16d6e9c4503c37816f5413f3385d8c33f00b6d3228cf47007ab1a,"(3193, 1971)","(414, 256)",0.9852936267852783,0.9973306655883789,0.012037038803100586,0.17162957787513733,0.07344668358564377,0.09818289428949356
ukraine-030_03,huawei,digital_2_vs_bonafide,digital_2,bonafide,train/attack/digital_2/huawei/ukraine-030_03.jpg,4f01f5dfb860fb72475e7f0e6e6450c83f82ec1b557f07ac72618b93e6158c39,train/bonafide/huawei/ukraine-030_03.jpg,58e0dda387c16d6e9c4503c37816f5413f3385d8c33f00b6d3228cf47007ab1a,"(3193, 1971)","(414, 256)",0.9883613586425781,0.9978707432746887,0.009509384632110596,0.15264010429382324,0.06540589034557343,0.08723421394824982
ukraine-030_03,huawei,digital_1_vs_digital_2,digital_1,digital_2,train/attack/digital_1/huawei/ukraine-030_03.jpg,1b16f010fdaf7ad88fe9c3fedd303a05d12b050774e9dc11af31f536e0093999,train/attack/digital_2/huawei/ukraine-030_03.jpg,4f01f5dfb860fb72475e7f0e6e6450c83f82ec1b557f07ac72618b93e6158c39,"(3193, 1971)","(414, 256)",0.9803828597068787,0.9961017966270447,0.015718936920166016,0.19839616119861603,0.08908987790346146,0.10930628329515457
ukraine-030_03,iphone15pro,digital_1_vs_bonafide,digital_1,bonafide,train/attack/digital_1/iphone15pro/ukraine-030_03.jpg,ac72e367a0d4dab00d24935db7b7262a2f3a7bb7f69d6cb29697f12c97b6d4bd,train/bonafide/iphone15pro/ukraine-030_03.jpg,90ab20876de28e2a006ee887e65cee7beaeb97a6a089c755495f491f690f5483,"(2815, 1804)","(399, 256)",0.9678142070770264,0.9931273460388184,0.025313138961791992,0.2553195357322693,0.11825749278068542,0.13706204295158386
ukraine-030_03,iphone15pro,digital_2_vs_bonafide,digital_2,bonafide,train/attack/digital_2/iphone15pro/ukraine-030_03.jpg,893c456a6452faa75502f8f9c2f68c269eff8b3643f2804b78031d2a1341833a,train/bonafide/iphone15pro/ukraine-030_03.jpg,90ab20876de28e2a006ee887e65cee7beaeb97a6a089c755495f491f690f5483,"(2815, 1804)","(399, 256)",0.9796524047851562,0.9957645535469055,0.016112148761749268,0.20173099637031555,0.09208611398935318,0.10964488238096237
ukraine-030_03,iphone15pro,digital_1_vs_digital_2,digital_1,digital_2,train/attack/digital_1/iphone15pro/ukraine-030_03.jpg,ac72e367a0d4dab00d24935db7b7262a2f3a7bb7f69d6cb29697f12c97b6d4bd,train/attack/digital_2/iphone15pro/ukraine-030_03.jpg,893c456a6452faa75502f8f9c2f68c269eff8b3643f2804b78031d2a1341833a,"(2815, 1804)","(399, 256)",0.9628417491912842,0.9921479225158691,0.02930617332458496,0.27414265275001526,0.12667107582092285,0.1474715769290924
ukraine-030_03,scan,digital_1_vs_bonafide,digital_1,bonafide,train/attack/digital_1/scan/ukraine-030_03.jpg,4dc5030d75e7a6121b5a8c5065bb29846b65dedaa9ffb669e85452ac6dfefadf,train/bonafide/scan/ukraine-030_03.jpg,8fcb5566a8d9ac21e749f7c4810e2ceb41b0be203788900a1bbef0bc0782ecf6,"(1994, 1249)","(408, 256)",0.9726961255073547,0.9943268299102783,0.021630704402923584,0.23417191207408905,0.10778552293777466,0.1263863891363144
ukraine-030_03,scan,digital_2_vs_bonafide,digital_2,bonafide,train/attack/digital_2/scan/ukraine-030_03.jpg,d372d7f032639a66925a518d31539b5777b475b6a368d7b1dcbf9baf39e7c50a,train/bonafide/scan/ukraine-030_03.jpg,8fcb5566a8d9ac21e749f7c4810e2ceb41b0be203788900a1bbef0bc0782ecf6,"(1994, 1249)","(408, 256)",0.985105037689209,0.9971885681152344,0.01208353042602539,0.17275291681289673,0.07504440099000931,0.09770851582288742
ukraine-030_03,scan,digital_1_vs_digital_2,digital_1,digital_2,train/attack/digital_1/scan/ukraine-030_03.jpg,4dc5030d75e7a6121b5a8c5065bb29846b65dedaa9ffb669e85452ac6dfefadf,train/attack/digital_2/scan/ukraine-030_03.jpg,d372d7f032639a66925a518d31539b5777b475b6a368d7b1dcbf9baf39e7c50a,"(1994, 1249)","(408, 256)",0.9682073593139648,0.9935911297798157,0.02538377046585083,0.25315365195274353,0.11486451327800751,0.13828913867473602
ukraine-103_03,huawei,digital_1_vs_bonafide,digital_1,bonafide,train/attack/digital_1/huawei/ukraine-103_03.jpg,e37eebe28f0bfbcf2222f32e732b227ea4866151209b5dad0562293dc59a355b,train/bonafide/huawei/ukraine-103_03.jpg,41608bed75e0bb81e09a52b716f72a266939adbbf9e2a07b9b832eecea3d9a96,"(3193, 1980)","(412, 256)",0.9788273572921753,0.9958736300468445,0.01704627275466919,0.20909641683101654,0.09747228771448135,0.11162412911653519
ukraine-103_03,huawei,digital_2_vs_bonafide,digital_2,bonafide,train/attack/digital_2/huawei/ukraine-103_03.jpg,72ed4f59bfc1ce1b25b734712a4756c12773a0c90824bf115d8d1fee184ef894,train/bonafide/huawei/ukraine-103_03.jpg,41608bed75e0bb81e09a52b716f72a266939adbbf9e2a07b9b832eecea3d9a96,"(3193, 1980)","(412, 256)",0.9746500253677368,0.9945387840270996,0.019888758659362793,0.2293328493833542,0.1074351817369461,0.12189766764640808
ukraine-103_03,huawei,digital_1_vs_digital_2,digital_1,digital_2,train/attack/digital_1/huawei/ukraine-103_03.jpg,e37eebe28f0bfbcf2222f32e732b227ea4866151209b5dad0562293dc59a355b,train/attack/digital_2/huawei/ukraine-103_03.jpg,72ed4f59bfc1ce1b25b734712a4756c12773a0c90824bf115d8d1fee184ef894,"(3193, 1980)","(412, 256)",0.9786434769630432,0.9949948191642761,0.01635134220123291,0.20677249133586884,0.10059235244989395,0.10618013888597488
ukraine-103_03,iphone15pro,digital_1_vs_bonafide,digital_1,bonafide,train/attack/digital_1/iphone15pro/ukraine-103_03.jpg,1844ea9dd9d32efde5833aeb8da40cf2785fd192f925cc4c183731a3afe23b7d,train/bonafide/iphone15pro/ukraine-103_03.jpg,99ccb1ceeff05a5f1f21da70f774155110381fc7c2b906f32e4713b2fc43dd89,"(2821, 1794)","(402, 256)",0.9603778123855591,0.9910796880722046,0.030701875686645508,0.28618377447128296,0.1369132399559021,0.14927053451538086
ukraine-103_03,iphone15pro,digital_2_vs_bonafide,digital_2,bonafide,train/attack/digital_2/iphone15pro/ukraine-103_03.jpg,8d38c46e7327f90a6c0a3c028836edf5ab229149cd47cd04f828c8b3b60aadec,train/bonafide/iphone15pro/ukraine-103_03.jpg,99ccb1ceeff05a5f1f21da70f774155110381fc7c2b906f32e4713b2fc43dd89,"(2821, 1794)","(402, 256)",0.949081301689148,0.9882423877716064,0.039161086082458496,0.326909601688385,0.15929283201694489,0.16761676967144012
ukraine-103_03,iphone15pro,digital_1_vs_digital_2,digital_1,digital_2,train/attack/digital_1/iphone15pro/ukraine-103_03.jpg,1844ea9dd9d32efde5833aeb8da40cf2785fd192f925cc4c183731a3afe23b7d,train/attack/digital_2/iphone15pro/ukraine-103_03.jpg,8d38c46e7327f90a6c0a3c028836edf5ab229149cd47cd04f828c8b3b60aadec,"(2821, 1794)","(402, 256)",0.9829164147377014,0.9966145753860474,0.013698160648345947,0.18589335680007935,0.08332034945487976,0.10257300734519958
ukraine-103_03,scan,digital_1_vs_bonafide,digital_1,bonafide,train/attack/digital_1/scan/ukraine-103_03.jpg,f7f10cb7a5a5ecd14f8c357333b9f1f5b0fdf803acde5229a13e35f05b3370cd,train/bonafide/scan/ukraine-103_03.jpg,db7719e62febdf55696ac0a2c9c6d099962189c9b79f535157df6828b7860feb,"(2000, 1242)","(412, 256)",0.9666892290115356,0.9926723837852478,0.025983154773712158,0.2588792145252228,0.12126240134239197,0.1376168131828308
ukraine-103_03,scan,digital_2_vs_bonafide,digital_2,bonafide,train/attack/digital_2/scan/ukraine-103_03.jpg,2652aba6a2c920a9421545205032d08e8c78fc61d60b7fcbc10ebeb86e883cd6,train/bonafide/scan/ukraine-103_03.jpg,db7719e62febdf55696ac0a2c9c6d099962189c9b79f535157df6828b7860feb,"(2000, 1242)","(412, 256)",0.9527114629745483,0.9887969493865967,0.03608548641204834,0.3091249167919159,0.15148085355758667,0.15764406323432922
ukraine-103_03,scan,digital_1_vs_digital_2,digital_1,digital_2,train/attack/digital_1/scan/ukraine-103_03.jpg,f7f10cb7a5a5ecd14f8c357333b9f1f5b0fdf803acde5229a13e35f05b3370cd,train/attack/digital_2/scan/ukraine-103_03.jpg,2652aba6a2c920a9421545205032d08e8c78fc61d60b7fcbc10ebeb86e883cd6,"(2000, 1242)","(412, 256)",0.9795293807983398,0.9954732060432434,0.015943825244903564,0.20266900956630707,0.09652799367904663,0.10614101588726044
ukraine-NF-1005,huawei,digital_1_vs_bonafide,digital_1,bonafide,train/attack/digital_1/huawei/ukraine-NF-1005.jpg,62a6189672ffdf3a79a090f68f3330664ba877128daec3bb7b7ec4bb0dfe41fd,train/bonafide/huawei/ukraine-NF-1005.jpg,824c71ebdf32b41c16828535ca809f57bf5d9ea0f034edfcd95129ce14dab5d8,"(3212, 1976)","(416, 256)",0.9485770463943481,0.9884768724441528,0.03989982604980469,0.32524722814559937,0.1566893458366394,0.16855788230895996
ukraine-NF-1005,huawei,digital_2_vs_bonafide,digital_2,bonafide,train/attack/digital_2/huawei/ukraine-NF-1005.jpg,323aa2252c7421c323c625087bbfd4e4da3e47601a649485a569314a1ac7fcc1,train/bonafide/huawei/ukraine-NF-1005.jpg,824c71ebdf32b41c16828535ca809f57bf5d9ea0f034edfcd95129ce14dab5d8,"(3212, 1976)","(416, 256)",0.9815703630447388,0.9957845211029053,0.014214158058166504,0.20126457512378693,0.09788357466459274,0.10338100045919418
ukraine-NF-1005,huawei,digital_1_vs_digital_2,digital_1,digital_2,train/attack/digital_1/huawei/ukraine-NF-1005.jpg,62a6189672ffdf3a79a090f68f3330664ba877128daec3bb7b7ec4bb0dfe41fd,train/attack/digital_2/huawei/ukraine-NF-1005.jpg,323aa2252c7421c323c625087bbfd4e4da3e47601a649485a569314a1ac7fcc1,"(3212, 1976)","(416, 256)",0.9266002178192139,0.9828406572341919,0.05624043941497803,0.3995663523674011,0.19894319772720337,0.20062315464019775
ukraine-NF-1005,iphone15pro,digital_1_vs_bonafide,digital_1,bonafide,train/attack/digital_1/iphone15pro/ukraine-NF-1005.jpg,e884e5180ed02543963e1810f7f735a81eece6ce5367d1124b378db97748ca62,train/bonafide/iphone15pro/ukraine-NF-1005.jpg,ee9a4150af0575911780bbb66cb670975fc0fed859860f17ecae6ae259d8a3dc,"(2816, 1800)","(400, 256)",0.9499464631080627,0.987025797367096,0.0370793342590332,0.31732627749443054,0.1631261110305786,0.15420016646385193
ukraine-NF-1005,iphone15pro,digital_2_vs_bonafide,digital_2,bonafide,train/attack/digital_2/iphone15pro/ukraine-NF-1005.jpg,8cc8bd9750f541740d2d247e1327b6496993b34209debeab7f5ac71b2940f49e,train/bonafide/iphone15pro/ukraine-NF-1005.jpg,ee9a4150af0575911780bbb66cb670975fc0fed859860f17ecae6ae259d8a3dc,"(2816, 1800)","(400, 256)",0.9836925268173218,0.996455192565918,0.012762665748596191,0.18066245317459106,0.08420126885175705,0.09646118432283401
ukraine-NF-1005,iphone15pro,digital_1_vs_digital_2,digital_1,digital_2,train/attack/digital_1/iphone15pro/ukraine-NF-1005.jpg,e884e5180ed02543963e1810f7f735a81eece6ce5367d1124b378db97748ca62,train/attack/digital_2/iphone15pro/ukraine-NF-1005.jpg,8cc8bd9750f541740d2d247e1327b6496993b34209debeab7f5ac71b2940f49e,"(2816, 1800)","(400, 256)",0.9582023024559021,0.9907603859901428,0.03255808353424072,0.2905985414981842,0.1384495496749878,0.1521489918231964
ukraine-NF-1005,scan,digital_1_vs_bonafide,digital_1,bonafide,train/attack/digital_1/scan/ukraine-NF-1005.jpg,e7cf4b19e855ce9888c20fdf2b6a37cc0b579520d4536d5cdbffb042e752eac5,train/bonafide/scan/ukraine-NF-1005.jpg,434c2886fcc90be962847840362204d4eef13494893921786ad5ab9647128ab0,"(1994, 1247)","(409, 256)",0.9520837068557739,0.9888217449188232,0.036738038063049316,0.3127157688140869,0.15375779569149017,0.15895797312259674
ukraine-NF-1005,scan,digital_2_vs_bonafide,digital_2,bonafide,train/attack/digital_2/scan/ukraine-NF-1005.jpg,6c4fd388abf46f47c9c9ad6a67d35016e4aed331e4dca7be0b4c88027c0cc1a9,train/bonafide/scan/ukraine-NF-1005.jpg,434c2886fcc90be962847840362204d4eef13494893921786ad5ab9647128ab0,"(1994, 1247)","(409, 256)",0.9870222806930542,0.997483491897583,0.010461211204528809,0.16129550337791443,0.0709676742553711,0.09032782912254333
ukraine-NF-1005,scan,digital_1_vs_digital_2,digital_1,digital_2,train/attack/digital_1/scan/ukraine-NF-1005.jpg,e7cf4b19e855ce9888c20fdf2b6a37cc0b579520d4536d5cdbffb042e752eac5,train/attack/digital_2/scan/ukraine-NF-1005.jpg,6c4fd388abf46f47c9c9ad6a67d35016e4aed331e4dca7be0b4c88027c0cc1a9,"(1994, 1247)","(409, 256)",0.9559357762336731,0.9904358983039856,0.0345001220703125,0.30138906836509705,0.14334999024868011,0.15803907811641693
ukraine-NF-1015,huawei,digital_1_vs_bonafide,digital_1,bonafide,train/attack/digital_1/huawei/ukraine-NF-1015.jpg,755c4d7e8831dd7008083dbf9bfb98c99fdff78e4b34fd4d088fa9420e613a3e,train/bonafide/huawei/ukraine-NF-1015.jpg,8b853e72b25ba5a0a9d2ab8182af0384dfa7ec2487fe516941a498a2cb06992a,"(3209, 1986)","(413, 256)",0.971128523349762,0.9937809705734253,0.02265244722366333,0.2404954731464386,0.11153683066368103,0.12895864248275757
ukraine-NF-1015,huawei,digital_2_vs_bonafide,digital_2,bonafide,train/attack/digital_2/huawei/ukraine-NF-1015.jpg,ced860b541e3465d4150ccc233a8cfec5122a42709f35c543d76855e497663d5,train/bonafide/huawei/ukraine-NF-1015.jpg,8b853e72b25ba5a0a9d2ab8182af0384dfa7ec2487fe516941a498a2cb06992a,"(3209, 1986)","(413, 256)",0.9869074821472168,0.9976063370704651,0.010698854923248291,0.16208824515342712,0.0694398283958435,0.09264841675758362
