pair_id,file_stem,variant,hardware_source,altered_fields_unique,attack_image_path,bonafide_image_path,stage,shape,cosine_similarity,pearson_correlation,euclidean_distance,relative_l2_distance,mean_absolute_difference,max_absolute_difference,channel_diff_top1_share,channel_diff_top5_share,channel_diff_top10_share,channel_diff_top32_share,channel_diff_effective_channels,channel_diff_effective_fraction
indian-037_03::digital_1::scan,indian-037_03,digital_1,scan,dob|doe|face|name,train/attack/digital_1/scan/indian-037_03.jpg,train/bonafide/scan/indian-037_03.jpg,layer2.0,"(1, 128, 32, 51)",0.9785321950912476,0.9696364998817444,29.59079933166504,0.20739181339740753,0.019026365131139755,3.8332862854003906,0.018260598182678223,0.07905727624893188,0.14316654205322266,0.37429141998291016,111.83516693115234,0.8737122416496277
indian-037_03::digital_1::scan,indian-037_03,digital_1,scan,dob|doe|face|name,train/attack/digital_1/scan/indian-037_03.jpg,train/bonafide/scan/indian-037_03.jpg,layer2.1,"(1, 128, 32, 51)",0.9768282175064087,0.9685652852058411,31.001195907592773,0.2153412103652954,0.020454520359635353,3.4442007541656494,0.014529310166835785,0.06886562705039978,0.12935377657413483,0.3607729375362396,115.01263427734375,0.898536205291748
indian-037_03::digital_1::scan,indian-037_03,digital_1,scan,dob|doe|face|name,train/attack/digital_1/scan/indian-037_03.jpg,train/bonafide/scan/indian-037_03.jpg,layer3.0,"(1, 256, 16, 26)",0.9845303893089294,0.978905439376831,12.21580696105957,0.17591257393360138,0.011660202406346798,1.5242269039154053,0.009667444042861462,0.04475454241037369,0.0837133601307869,0.2289803922176361,210.46673583984375,0.8221356868743896
indian-037_03::digital_1::scan,indian-037_03,digital_1,scan,dob|doe|face|name,train/attack/digital_1/scan/indian-037_03.jpg,train/bonafide/scan/indian-037_03.jpg,layer3.1,"(1, 256, 16, 26)",0.9862250089645386,0.9814183115959167,12.039587020874023,0.16603009402751923,0.01193448156118393,1.4261012077331543,0.009970709681510925,0.04627301171422005,0.08641240745782852,0.2410033941268921,205.6063690185547,0.8031498789787292
indian-037_03::digital_1::scan,indian-037_03,digital_1,scan,dob|doe|face|name,train/attack/digital_1/scan/indian-037_03.jpg,train/bonafide/scan/indian-037_03.jpg,layer4.0,"(1, 512, 8, 13)",0.980790913105011,0.9785231351852417,7.483840465545654,0.1965865194797516,0.00815462227910757,1.1116077899932861,0.010446200147271156,0.04767448455095291,0.08636380732059479,0.21146690845489502,279.7311706542969,0.5463499426841736
indian-037_03::digital_1::scan,indian-037_03,digital_1,scan,dob|doe|face|name,train/attack/digital_1/scan/indian-037_03.jpg,train/bonafide/scan/indian-037_03.jpg,layer4.1,"(1, 512, 8, 13)",0.9681645631790161,0.9566000699996948,61.90351486206055,0.2545183002948761,0.11395994573831558,4.784943103790283,0.008762172423303127,0.037981536239385605,0.06546401232481003,0.16306935250759125,360.8259582519531,0.704738199710846
indian-037_03::digital_1::scan,indian-037_03,digital_1,scan,dob|doe|face|name,train/attack/digital_1/scan/indian-037_03.jpg,train/bonafide/scan/indian-037_03.jpg,avgpool,"(1, 512, 1, 1)",0.9929376840591431,0.9849799275398254,2.0339808464050293,0.1202842965722084,0.06225311756134033,0.48706740140914917,0.01528121903538704,0.06406198441982269,0.10313229262828827,0.24130496382713318,245.56610107421875,0.4796212911605835
indian-037_03::digital_2::scan,indian-037_03,digital_2,scan,dob|doe|face|name,train/attack/digital_2/scan/indian-037_03.jpg,train/bonafide/scan/indian-037_03.jpg,stem_relu,"(1, 64, 128, 204)",0.9831073880195618,0.969177782535553,101.91807556152344,0.18381182849407196,0.010301236063241959,4.463071823120117,0.03678596764802933,0.16871018707752228,0.3181162476539612,0.813129186630249,42.31172561645508,0.6611207127571106
indian-037_03::digital_2::scan,indian-037_03,digital_2,scan,dob|doe|face|name,train/attack/digital_2/scan/indian-037_03.jpg,train/bonafide/scan/indian-037_03.jpg,maxpool,"(1, 64, 64, 102)",0.9900345206260681,0.9794093370437622,53.588111877441406,0.1412346363067627,0.011904284358024597,3.58663272857666,0.03973449766635895,0.1860218644142151,0.3345745801925659,0.8357645273208618,40.75151443481445,0.6367424130439758
indian-037_03::digital_2::scan,indian-037_03,digital_2,scan,dob|doe|face|name,train/attack/digital_2/scan/indian-037_03.jpg,train/bonafide/scan/indian-037_03.jpg,layer1.0,"(1, 64, 64, 102)",0.9869563579559326,0.9730324745178223,65.33892059326172,0.16152779757976532,0.021340057253837585,4.524903297424316,0.03758646547794342,0.16499017179012299,0.28618675470352173,0.6881006956100464,51.840049743652344,0.8100007772445679
