file_stem,variant,altered_fields_unique,capture_pair_count,hardware_count,layer4_1_cosine,avgpool_cosine,cosine_reconvergence,layer4_1_relative_l2,avgpool_relative_l2,relative_l2_reconvergence,top_k_feature_overlap,top1_same_numeric
persian-069_03,digital_2,dob|doe|face|name,3,3,0.9856429298718771,0.996780792872111,0.011137863000233969,0.16950203975041708,0.08070725450913112,0.08879478524128596,0.9166666666666666,0.6666666666666666
persian-087_03,digital_1,dob|doe|face|name,3,3,0.9853508671124777,0.9968111117680868,0.01146024465560913,0.17099130153656006,0.08037654558817546,0.0906147559483846,0.9270833333333334,1.0
persian-087_03,digital_2,dob|doe|face|name,3,3,0.9893969694773356,0.9976773659388224,0.008280396461486816,0.1452165792385737,0.06788108746210735,0.07733549177646637,0.9166666666666666,1.0
persian-122_03,digital_1,dob|doe|face|name,3,3,0.9790235161781311,0.9952698747316996,0.016246358553568523,0.20434657235940298,0.09707459559043248,0.10727197676897049,0.90625,0.6666666666666666
persian-122_03,digital_2,dob|doe|face|name,3,3,0.9883352120717367,0.9974071979522705,0.009071985880533854,0.1533432900905609,0.075286070505778,0.07805721958478291,0.9583333333333334,1.0
persian-NF-1001,digital_1,dob|doe|face|name,3,3,0.9732664823532104,0.9948870142300924,0.021620531876881916,0.2292166550954183,0.10070094962914784,0.12851570546627045,0.8541666666666666,1.0
persian-NF-1001,digital_2,dob|doe|face|name,3,3,0.9839547475179037,0.99709419409434,0.013139446576436361,0.1773489365975062,0.07595015565554301,0.1013987809419632,0.8854166666666666,1.0
persian-NF-1031,digital_1,dob|doe|face|name,3,3,0.9807886282602946,0.9959662556648254,0.015177627404530844,0.19420801103115082,0.08948894341786702,0.1047190676132838,0.9166666666666666,0.6666666666666666
persian-NF-1031,digital_2,dob|doe|face|name,3,3,0.9860765337944031,0.9974520603815714,0.011375526587168375,0.1668471246957779,0.07221328467130661,0.09463384002447128,0.8958333333333334,0.6666666666666666
persian-NF-1034,digital_1,dob|doe|face|name,3,3,0.9725732008616129,0.9941673477490743,0.021594146887461346,0.2343337138493856,0.1086420143644015,0.12569169948498407,0.8958333333333334,1.0
persian-NF-1034,digital_2,dob|doe|face|name,3,3,0.984415590763092,0.9967295924822489,0.0123140017191569,0.1764169285694758,0.08357048034667969,0.09284644822279613,0.9375,1.0
